738,	214,	3,	1997,	0,	\N
739,	89,	3,	1997,	0,	\N
740,	91,	3,	1997,	0,	\N
741,	96,	3,	1997,	0,	\N
742,	99,	3,	1997,	0,	\N
743,	241,	3,	1997,	0,	\N
744,	101,	3,	1997,	1,	\N
745,	101,	3,	1997,	2,	\N
746,	104,	3,	1997,	0,	\N
747,	105,	3,	1997,	0,	\N
748,	106,	3,	1997,	0,	\N
749,	108,	3,	1997,	0,	\N
750,	109,	3,	1997,	0,	\N
751,	114,	3,	1997,	0,	\N
752,	115,	3,	1997,	1,	\N
753,	115,	3,	1997,	2,	\N
754,	116,	3,	1997,	0,	\N
755,	117,	3,	1997,	0,	\N
756,	120,	3,	1997,	0,	\N
757,	137,	3,	1997,	0,	\N
758,	139,	3,	1997,	0,	\N
759,	149,	3,	1997,	0,	\N
760,	154,	3,	1997,	0,	\N
761,	169,	3,	1997,	0,	\N
762,	173,	3,	1997,	0,	\N
763,	178,	3,	1997,	0,	\N
764,	184,	3,	1997,	0,	\N
765,	196,	3,	1997,	0,	\N
766,	210,	2,	1997,	0,	\N
767,	63,	2,	1997,	0,	\N
768,	74,	2,	1997,	0,	\N
769,	75,	2,	1997,	0,	\N
770,	88,	1,	1997,	1,	\N
771,	88,	1,	1997,	2,	\N
772,	130,	1,	1997,	1,	\N
773,	130,	1,	1997,	2,	\N
774,	130,	1,	1997,	3,	\N
775,	210,	1,	1997,	0,	\N
776,	213,	1,	1997,	0,	\N
777,	215,	1,	1997,	1,	\N
778,	215,	1,	1997,	2,	\N
779,	216,	1,	1997,	1,	\N
780,	216,	1,	1997,	2,	\N
781,	89,	1,	1997,	0,	\N
782,	90,	1,	1997,	0,	\N
783,	91,	1,	1997,	1,	\N
784,	91,	1,	1997,	2,	\N
785,	94,	1,	1997,	0,	\N
786,	96,	1,	1997,	0,	\N
787,	97,	1,	1997,	0,	\N
788,	98,	1,	1997,	0,	\N
789,	99,	1,	1997,	0,	\N
790,	241,	1,	1997,	0,	\N
791,	100,	1,	1997,	0,	\N
792,	101,	1,	1997,	0,	\N
793,	104,	1,	1997,	0,	\N
794,	105,	1,	1997,	0,	\N
795,	107,	1,	1997,	0,	\N
796,	108,	1,	1997,	0,	\N
797,	112,	1,	1997,	0,	\N
798,	113,	1,	1997,	1,	\N
799,	113,	1,	1997,	2,	\N
800,	114,	1,	1997,	0,	\N
801,	115,	1,	1997,	0,	\N
802,	117,	1,	1997,	0,	\N
803,	119,	1,	1997,	0,	\N
804,	121,	1,	1997,	0,	\N
805,	122,	1,	1997,	0,	\N
806,	125,	1,	1997,	0,	\N
807,	231,	1,	1997,	0,	\N
808,	141,	1,	1997,	0,	\N
809,	143,	1,	1997,	0,	\N
810,	144,	1,	1997,	0,	\N
811,	147,	1,	1997,	1,	\N
812,	147,	1,	1997,	2,	\N
813,	150,	1,	1997,	0,	\N
814,	156,	1,	1997,	0,	\N
815,	157,	1,	1997,	0,	\N
816,	158,	1,	1997,	0,	\N
817,	160,	1,	1997,	0,	\N
818,	170,	1,	1997,	0,	\N
819,	171,	1,	1997,	0,	\N
820,	172,	1,	1997,	0,	\N
821,	180,	1,	1997,	0,	\N
822,	184,	1,	1997,	0,	\N
823,	185,	1,	1997,	1,	\N
824,	185,	1,	1997,	2,	\N
825,	185,	1,	1997,	3,	\N
826,	197,	1,	1997,	0,	\N
827,	63,	1,	1997,	0,	\N
828,	245,	1,	1997,	0,	\N
829,	239,	1,	1997,	0,	\N
830,	74,	1,	1997,	0,	\N
831,	75,	1,	1997,	0,	\N
832,	76,	1,	1997,	0,	\N
833,	1,	1,	1997,	0,	\N
834,	2,	1,	1997,	0,	\N
835,	3,	1,	1997,	0,	\N
836,	4,	1,	1997,	0,	\N
837,	5,	1,	1997,	0,	\N
838,	6,	1,	1997,	0,	\N
839,	7,	1,	1997,	0,	\N
840,	8,	1,	1997,	0,	\N
841,	9,	1,	1997,	0,	\N
842,	10,	1,	1997,	0,	\N
843,	11,	1,	1997,	0,	\N
844,	12,	1,	1997,	0,	\N
845,	20,	1,	1997,	0,	\N
846,	31,	1,	1997,	0,	\N
847,	35,	1,	1997,	1,	\N
848,	35,	1,	1997,	2,	\N
849,	36,	1,	1997,	0,	\N
850,	37,	1,	1997,	0,	\N
851,	45,	1,	1997,	0,	\N
852,	46,	1,	1997,	0,	\N
853,	52,	1,	1997,	1,	\N
854,	52,	1,	1997,	2,	\N
855,	53,	1,	1997,	0,	\N
856,	246,	1,	1997,	0,	\N
857,	62,	1,	1997,	1,	\N
858,	62,	1,	1997,	2,	\N
859,	63,	3,	1996,	0,	\N
860,	65,	3,	1996,	0,	\N
861,	74,	3,	1996,	0,	\N
862,	75,	3,	1996,	0,	\N
863,	76,	3,	1996,	0,	\N
864,	244,	3,	1996,	0,	\N
865,	1,	3,	1996,	0,	\N
866,	2,	3,	1996,	0,	\N
867,	4,	3,	1996,	0,	\N
868,	5,	3,	1996,	0,	\N
869,	6,	3,	1996,	1,	\N
870,	6,	3,	1996,	2,	\N
871,	7,	3,	1996,	1,	\N
872,	7,	3,	1996,	2,	\N
873,	8,	3,	1996,	0,	\N
874,	9,	3,	1996,	0,	\N
875,	10,	3,	1996,	1,	\N
876,	10,	3,	1996,	2,	\N
877,	10,	3,	1996,	3,	\N
878,	11,	3,	1996,	0,	\N
879,	12,	3,	1996,	0,	\N
880,	21,	3,	1996,	0,	\N
881,	28,	3,	1996,	0,	\N
882,	32,	3,	1996,	0,	\N
883,	43,	3,	1996,	0,	\N
884,	47,	3,	1996,	1,	\N
885,	47,	3,	1996,	2,	\N
886,	50,	3,	1996,	0,	\N
887,	62,	3,	1996,	0,	\N
888,	247,	3,	1996,	0,	\N
889,	88,	3,	1996,	1,	\N
890,	88,	3,	1996,	2,	\N
891,	210,	3,	1996,	0,	\N
892,	213,	3,	1996,	0,	\N
893,	89,	3,	1996,	0,	\N
894,	91,	3,	1996,	0,	\N
895,	96,	3,	1996,	0,	\N
896,	99,	3,	1996,	0,	\N
897,	101,	3,	1996,	0,	\N
898,	102,	3,	1996,	0,	\N
899,	105,	3,	1996,	0,	\N
900,	106,	3,	1996,	0,	\N
901,	108,	3,	1996,	0,	\N
902,	114,	3,	1996,	0,	\N
903,	115,	3,	1996,	0,	\N
904,	116,	3,	1996,	0,	\N
905,	117,	3,	1996,	0,	\N
906,	120,	3,	1996,	0,	\N
907,	224,	3,	1996,	0,	\N
908,	139,	3,	1996,	0,	\N
909,	142,	3,	1996,	0,	\N
910,	149,	3,	1996,	0,	\N
911,	154,	3,	1996,	0,	\N
912,	161,	3,	1996,	0,	\N
913,	164,	3,	1996,	0,	\N
914,	169,	3,	1996,	0,	\N
915,	173,	3,	1996,	0,	\N
916,	183,	3,	1996,	0,	\N
917,	191,	3,	1996,	0,	\N
918,	196,	3,	1996,	0,	\N
919,	207,	3,	1996,	0,	\N
920,	210,	2,	1996,	0,	\N
921,	63,	2,	1996,	0,	\N
922,	74,	2,	1996,	0,	\N
923,	75,	2,	1996,	0,	\N
924,	63,	1,	1996,	0,	\N
925,	74,	1,	1996,	0,	\N
926,	75,	1,	1996,	0,	\N
927,	76,	1,	1996,	0,	\N
928,	1,	1,	1996,	0,	\N
929,	2,	1,	1996,	0,	\N
930,	4,	1,	1996,	0,	\N
931,	5,	1,	1996,	0,	\N
932,	6,	1,	1996,	0,	\N
933,	7,	1,	1996,	0,	\N
934,	8,	1,	1996,	0,	\N
935,	9,	1,	1996,	0,	\N
936,	10,	1,	1996,	0,	\N
937,	11,	1,	1996,	0,	\N
938,	12,	1,	1996,	0,	\N
939,	14,	1,	1996,	0,	\N
940,	16,	1,	1996,	0,	\N
941,	20,	1,	1996,	0,	\N
942,	21,	1,	1996,	0,	\N
943,	31,	1,	1996,	0,	\N
944,	33,	1,	1996,	0,	\N
945,	35,	1,	1996,	0,	\N
946,	36,	1,	1996,	0,	\N
947,	248,	1,	1996,	0,	\N
948,	38,	1,	1996,	0,	\N
949,	45,	1,	1996,	0,	\N
950,	46,	1,	1996,	0,	\N
951,	52,	1,	1996,	0,	\N
952,	53,	1,	1996,	0,	\N
953,	62,	1,	1996,	1,	\N
954,	62,	1,	1996,	2,	\N
955,	62,	1,	1996,	4,	\N
956,	62,	1,	1996,	5,	\N
957,	62,	1,	1996,	6,	\N
958,	62,	1,	1996,	7,	\N
959,	62,	1,	1996,	9,	\N
960,	88,	1,	1996,	0,	\N
961,	130,	1,	1996,	0,	\N
962,	210,	1,	1996,	0,	\N
963,	213,	1,	1996,	0,	\N
964,	214,	1,	1996,	0,	\N
965,	89,	1,	1996,	0,	\N
966,	91,	1,	1996,	0,	\N
967,	94,	1,	1996,	0,	\N
968,	96,	1,	1996,	0,	\N
969,	97,	1,	1996,	0,	\N
970,	98,	1,	1996,	0,	\N
971,	99,	1,	1996,	0,	\N
972,	100,	1,	1996,	0,	\N
973,	102,	1,	1996,	0,	\N
974,	104,	1,	1996,	0,	\N
975,	107,	1,	1996,	0,	\N
976,	108,	1,	1996,	0,	\N
977,	112,	1,	1996,	0,	\N
978,	113,	1,	1996,	0,	\N
979,	114,	1,	1996,	0,	\N
980,	115,	1,	1996,	0,	\N
981,	117,	1,	1996,	0,	\N
982,	118,	1,	1996,	0,	\N
983,	119,	1,	1996,	0,	\N
984,	121,	1,	1996,	0,	\N
985,	125,	1,	1996,	0,	\N
986,	231,	1,	1996,	0,	\N
987,	139,	1,	1996,	0,	\N
988,	141,	1,	1996,	0,	\N
989,	143,	1,	1996,	0,	\N
990,	146,	1,	1996,	0,	\N
991,	145,	1,	1996,	0,	\N
992,	150,	1,	1996,	0,	\N
993,	158,	1,	1996,	0,	\N
994,	163,	1,	1996,	0,	\N
995,	165,	1,	1996,	0,	\N
996,	169,	1,	1996,	0,	\N
997,	172,	1,	1996,	0,	\N
998,	226,	1,	1996,	0,	\N
999,	178,	1,	1996,	0,	\N
1000,	183,	1,	1996,	0,	\N
1001,	184,	1,	1996,	0,	\N
1002,	191,	1,	1996,	0,	\N
1003,	194,	1,	1996,	0,	\N
1004,	197,	1,	1996,	0,	\N
1005,	181,	1,	1996,	0,	\N
1006,	209,	1,	1996,	8,	\N
1007,	209,	1,	1996,	24,	\N
1008,	88,	3,	1995,	1,	\N
1009,	88,	3,	1995,	2,	\N
1010,	210,	3,	1995,	0,	\N
1011,	213,	3,	1995,	0,	\N
1012,	89,	3,	1995,	0,	\N
1013,	91,	3,	1995,	0,	\N
1014,	96,	3,	1995,	0,	\N
1015,	99,	3,	1995,	0,	\N
1016,	101,	3,	1995,	0,	\N
1017,	102,	3,	1995,	0,	\N
1018,	104,	3,	1995,	0,	\N
1019,	105,	3,	1995,	0,	\N
1020,	106,	3,	1995,	0,	\N
1021,	108,	3,	1995,	0,	\N
1022,	109,	3,	1995,	0,	\N
1023,	114,	3,	1995,	0,	\N
1024,	115,	3,	1995,	0,	\N
1025,	116,	3,	1995,	0,	\N
1026,	117,	3,	1995,	0,	\N
1027,	120,	3,	1995,	0,	\N
1028,	125,	3,	1995,	0,	\N
1029,	131,	3,	1995,	0,	\N
1030,	137,	3,	1995,	0,	\N
1031,	139,	3,	1995,	0,	\N
1032,	144,	3,	1995,	0,	\N
1033,	149,	3,	1995,	0,	\N
1034,	153,	3,	1995,	0,	\N
1035,	157,	3,	1995,	0,	\N
1036,	159,	3,	1995,	0,	\N
1037,	162,	3,	1995,	0,	\N
1038,	169,	3,	1995,	0,	\N
1039,	171,	3,	1995,	0,	\N
1040,	187,	3,	1995,	0,	\N
1041,	63,	3,	1995,	0,	\N
1042,	65,	3,	1995,	0,	\N
1043,	74,	3,	1995,	0,	\N
1044,	75,	3,	1995,	0,	\N
1045,	76,	3,	1995,	0,	\N
1046,	244,	3,	1995,	0,	\N
1047,	1,	3,	1995,	0,	\N
1048,	2,	3,	1995,	1,	\N
1049,	2,	3,	1995,	2,	\N
1050,	4,	3,	1995,	1,	\N
1051,	4,	3,	1995,	2,	\N
1052,	5,	3,	1995,	1,	\N
1053,	5,	3,	1995,	2,	\N
1054,	6,	3,	1995,	0,	\N
1055,	7,	3,	1995,	1,	\N
1056,	7,	3,	1995,	2,	\N
1057,	8,	3,	1995,	0,	\N
1058,	9,	3,	1995,	0,	\N
1059,	10,	3,	1995,	0,	\N
1060,	11,	3,	1995,	0,	\N
1061,	12,	3,	1995,	0,	\N
1062,	16,	3,	1995,	0,	\N
1063,	21,	3,	1995,	0,	\N
1064,	28,	3,	1995,	0,	\N
1065,	32,	3,	1995,	0,	\N
1066,	34,	3,	1995,	0,	\N
1067,	37,	3,	1995,	0,	\N
1068,	42,	3,	1995,	0,	\N
1069,	50,	3,	1995,	0,	\N
1070,	55,	3,	1995,	0,	\N
1071,	62,	3,	1995,	0,	\N
1072,	74,	2,	1995,	0,	\N
1073,	63,	1,	1995,	0,	\N
1074,	65,	1,	1995,	0,	\N
1075,	74,	1,	1995,	0,	\N
1076,	75,	1,	1995,	0,	\N
1077,	76,	1,	1995,	0,	\N
1078,	1,	1,	1995,	0,	\N
1079,	2,	1,	1995,	1,	\N
1080,	2,	1,	1995,	2,	\N
1081,	4,	1,	1995,	1,	\N
1082,	4,	1,	1995,	2,	\N
1083,	5,	1,	1995,	1,	\N
1084,	5,	1,	1995,	2,	\N
1085,	6,	1,	1995,	0,	\N
1086,	7,	1,	1995,	1,	\N
1087,	7,	1,	1995,	2,	\N
1088,	8,	1,	1995,	0,	\N
1089,	9,	1,	1995,	0,	\N
1090,	10,	1,	1995,	0,	\N
1091,	11,	1,	1995,	0,	\N
1092,	12,	1,	1995,	0,	\N
1093,	23,	1,	1995,	0,	\N
1094,	25,	1,	1995,	0,	\N
1095,	32,	1,	1995,	0,	\N
1096,	35,	1,	1995,	0,	\N
1097,	36,	1,	1995,	0,	\N
1098,	39,	1,	1995,	0,	\N
1099,	44,	1,	1995,	0,	\N
1100,	46,	1,	1995,	0,	\N
1101,	47,	1,	1995,	0,	\N
1102,	50,	1,	1995,	0,	\N
1103,	52,	1,	1995,	0,	\N
1104,	59,	1,	1995,	0,	\N
1105,	62,	1,	1995,	1,	\N
1106,	62,	1,	1995,	3,	\N
1107,	62,	1,	1995,	5,	\N
1108,	62,	1,	1995,	7,	\N
1109,	88,	1,	1995,	1,	\N
1110,	88,	1,	1995,	2,	\N
1111,	210,	1,	1995,	0,	\N
1112,	213,	1,	1995,	0,	\N
1113,	89,	1,	1995,	0,	\N
1114,	90,	1,	1995,	0,	\N
1115,	91,	1,	1995,	0,	\N
1116,	96,	1,	1995,	0,	\N
1117,	98,	1,	1995,	0,	\N
1118,	99,	1,	1995,	0,	\N
1119,	100,	1,	1995,	0,	\N
1120,	102,	1,	1995,	0,	\N
1121,	108,	1,	1995,	0,	\N
1122,	113,	1,	1995,	0,	\N
1123,	114,	1,	1995,	0,	\N
1124,	115,	1,	1995,	0,	\N
1125,	117,	1,	1995,	0,	\N
1126,	118,	1,	1995,	0,	\N
1127,	121,	1,	1995,	0,	\N
1128,	122,	1,	1995,	0,	\N
1129,	125,	1,	1995,	0,	\N
1130,	138,	1,	1995,	0,	\N
1131,	139,	1,	1995,	0,	\N
1132,	141,	1,	1995,	0,	\N
1133,	143,	1,	1995,	0,	\N
1134,	144,	1,	1995,	0,	\N
1135,	147,	1,	1995,	1,	\N
1136,	147,	1,	1995,	2,	\N
1137,	151,	1,	1995,	0,	\N
1138,	156,	1,	1995,	0,	\N
1139,	158,	1,	1995,	0,	\N
1140,	160,	1,	1995,	0,	\N
1141,	163,	1,	1995,	0,	\N
1142,	165,	1,	1995,	0,	\N
1143,	169,	1,	1995,	0,	\N
1144,	171,	1,	1995,	0,	\N
1145,	172,	1,	1995,	0,	\N
1146,	184,	1,	1995,	0,	\N
1147,	188,	1,	1995,	0,	\N
1148,	192,	1,	1995,	1,	\N
1149,	192,	1,	1995,	2,	\N
1150,	192,	1,	1995,	3,	\N
1151,	201,	1,	1995,	0,	\N
1152,	192,	1,	1995,	4,	\N
1153,	196,	1,	1995,	0,	\N
1154,	199,	1,	1995,	0,	\N
1155,	206,	1,	1995,	0,	\N
1156,	207,	1,	1995,	0,	\N
1157,	63,	3,	1994,	0,	\N
1158,	74,	3,	1994,	0,	\N
1159,	75,	3,	1994,	0,	\N
1160,	76,	3,	1994,	0,	\N
1161,	1,	3,	1994,	0,	\N
1162,	4,	3,	1994,	1,	\N
1163,	4,	3,	1994,	2,	\N
1164,	5,	3,	1994,	1,	\N
1165,	5,	3,	1994,	2,	\N
1166,	7,	3,	1994,	1,	\N
1167,	7,	3,	1994,	2,	\N
1168,	8,	3,	1994,	0,	\N
1169,	9,	3,	1994,	0,	\N
1170,	10,	3,	1994,	0,	\N
1171,	11,	3,	1994,	0,	\N
1172,	12,	3,	1994,	0,	\N
1173,	21,	3,	1994,	0,	\N
1174,	27,	3,	1994,	0,	\N
1175,	28,	3,	1994,	0,	\N
1176,	31,	3,	1994,	0,	\N
1177,	37,	3,	1994,	0,	\N
1178,	40,	3,	1994,	0,	\N
1179,	42,	3,	1994,	0,	\N
1180,	48,	3,	1994,	0,	\N
1181,	51,	3,	1994,	0,	\N
1182,	53,	3,	1994,	0,	\N
1183,	54,	3,	1994,	0,	\N
1184,	62,	3,	1994,	2,	\N
1185,	62,	3,	1994,	3,	\N
1186,	62,	3,	1994,	4,	\N
1187,	62,	3,	1994,	5,	\N
1188,	88,	3,	1994,	0,	\N
1189,	210,	3,	1994,	0,	\N
1190,	213,	3,	1994,	0,	\N
1191,	89,	3,	1994,	0,	\N
1192,	90,	3,	1994,	0,	\N
1193,	91,	3,	1994,	0,	\N
1194,	94,	3,	1994,	0,	\N
1195,	96,	3,	1994,	0,	\N
1196,	99,	3,	1994,	0,	\N
1197,	101,	3,	1994,	0,	\N
1198,	102,	3,	1994,	0,	\N
1199,	104,	3,	1994,	0,	\N
1200,	105,	3,	1994,	0,	\N
1201,	106,	3,	1994,	0,	\N
1202,	108,	3,	1994,	0,	\N
1203,	109,	3,	1994,	0,	\N
1204,	114,	3,	1994,	0,	\N
1205,	115,	3,	1994,	0,	\N
1206,	116,	3,	1994,	0,	\N
1207,	117,	3,	1994,	0,	\N
1208,	120,	3,	1994,	0,	\N
1209,	131,	3,	1994,	0,	\N
1210,	139,	3,	1994,	0,	\N
1211,	145,	3,	1994,	0,	\N
1212,	149,	3,	1994,	0,	\N
1213,	154,	3,	1994,	0,	\N
1214,	157,	3,	1994,	0,	\N
1215,	159,	3,	1994,	0,	\N
1216,	162,	3,	1994,	0,	\N
1217,	164,	3,	1994,	0,	\N
1218,	169,	3,	1994,	0,	\N
1219,	173,	3,	1994,	0,	\N
1220,	178,	3,	1994,	0,	\N
1221,	185,	3,	1994,	0,	\N
1222,	179,	3,	1994,	0,	\N
1223,	88,	1,	1994,	0,	\N
1224,	210,	1,	1994,	0,	\N
1225,	213,	1,	1994,	0,	\N
1226,	89,	1,	1994,	0,	\N
1227,	90,	1,	1994,	0,	\N
1228,	91,	1,	1994,	0,	\N
1229,	95,	1,	1994,	0,	\N
1230,	96,	1,	1994,	0,	\N
1231,	97,	1,	1994,	0,	\N
1232,	98,	1,	1994,	0,	\N
1233,	99,	1,	1994,	0,	\N
1234,	100,	1,	1994,	0,	\N
1235,	102,	1,	1994,	0,	\N
1236,	108,	1,	1994,	0,	\N
1237,	112,	1,	1994,	0,	\N
1238,	113,	1,	1994,	0,	\N
1239,	114,	1,	1994,	0,	\N
1240,	115,	1,	1994,	0,	\N
1241,	116,	1,	1994,	0,	\N
1242,	117,	1,	1994,	0,	\N
1243,	118,	1,	1994,	0,	\N
1244,	121,	1,	1994,	0,	\N
1245,	125,	1,	1994,	0,	\N
1246,	132,	1,	1994,	0,	\N
1247,	141,	1,	1994,	0,	\N
1248,	143,	1,	1994,	0,	\N
1249,	144,	1,	1994,	0,	\N
1250,	150,	1,	1994,	0,	\N
1251,	151,	1,	1994,	0,	\N
1252,	155,	1,	1994,	0,	\N
1253,	158,	1,	1994,	0,	\N
1254,	160,	1,	1994,	0,	\N
1255,	163,	1,	1994,	0,	\N
1256,	165,	1,	1994,	0,	\N
1257,	169,	1,	1994,	0,	\N
1258,	170,	1,	1994,	0,	\N
1259,	171,	1,	1994,	0,	\N
1260,	172,	1,	1994,	0,	\N
1261,	184,	1,	1994,	0,	\N
1262,	188,	1,	1994,	0,	\N
1263,	192,	1,	1994,	0,	\N
1264,	193,	1,	1994,	0,	\N
1265,	194,	1,	1994,	0,	\N
1266,	196,	1,	1994,	0,	\N
1267,	199,	1,	1994,	0,	\N
1268,	203,	1,	1994,	0,	\N
1269,	18,	1,	1994,	0,	\N
1270,	63,	1,	1994,	0,	\N
1271,	73,	1,	1994,	0,	\N
1272,	74,	1,	1994,	0,	\N
1273,	75,	1,	1994,	0,	\N
1274,	1,	1,	1994,	0,	\N
1275,	2,	1,	1994,	1,	\N
1276,	2,	1,	1994,	2,	\N
1277,	4,	1,	1994,	1,	\N
1278,	4,	1,	1994,	2,	\N
1279,	5,	1,	1994,	1,	\N
1280,	5,	1,	1994,	2,	\N
1281,	6,	1,	1994,	0,	\N
1282,	7,	1,	1994,	1,	\N
1283,	7,	1,	1994,	2,	\N
1284,	8,	1,	1994,	0,	\N
1285,	9,	1,	1994,	0,	\N
1286,	10,	1,	1994,	0,	\N
1287,	11,	1,	1994,	0,	\N
1288,	12,	1,	1994,	0,	\N
1289,	15,	1,	1994,	0,	\N
1290,	20,	1,	1994,	0,	\N
1291,	21,	1,	1994,	0,	\N
1292,	22,	1,	1994,	0,	\N
1293,	28,	1,	1994,	0,	\N
1294,	31,	1,	1994,	0,	\N
1295,	34,	1,	1994,	0,	\N
1296,	35,	1,	1994,	0,	\N
1297,	36,	1,	1994,	0,	\N
1298,	37,	1,	1994,	0,	\N
1299,	38,	1,	1994,	0,	\N
1300,	39,	1,	1994,	0,	\N
1301,	40,	1,	1994,	0,	\N
1302,	46,	1,	1994,	0,	\N
1303,	49,	1,	1994,	0,	\N
1304,	50,	1,	1994,	0,	\N
1305,	52,	1,	1994,	0,	\N
1306,	55,	1,	1994,	0,	\N
1307,	62,	1,	1994,	1,	\N
1308,	62,	1,	1994,	4,	\N
1309,	63,	3,	1993,	0,	\N
1310,	71,	3,	1993,	0,	\N
1311,	72,	3,	1993,	0,	\N
1312,	73,	3,	1993,	0,	\N
1313,	1,	3,	1993,	0,	\N
1314,	2,	3,	1993,	1,	\N
1315,	2,	3,	1993,	2,	\N
1316,	4,	3,	1993,	1,	\N
1317,	4,	3,	1993,	2,	\N
1318,	5,	3,	1993,	1,	\N
1319,	5,	3,	1993,	2,	\N
1320,	7,	3,	1993,	1,	\N
1321,	7,	3,	1993,	2,	\N
1322,	8,	3,	1993,	0,	\N
1323,	9,	3,	1993,	0,	\N
1324,	10,	3,	1993,	1,	\N
1325,	10,	3,	1993,	2,	\N
1326,	11,	3,	1993,	0,	\N
1327,	12,	3,	1993,	0,	\N
1328,	27,	3,	1993,	0,	\N
1329,	28,	3,	1993,	0,	\N
1330,	32,	3,	1993,	0,	\N
1331,	37,	3,	1993,	0,	\N
1332,	41,	3,	1993,	0,	\N
1333,	44,	3,	1993,	0,	\N
1334,	62,	3,	1993,	2,	\N
1335,	62,	3,	1993,	3,	\N
1336,	62,	3,	1993,	5,	\N
1337,	88,	3,	1993,	0,	\N
1338,	210,	3,	1993,	0,	\N
1339,	213,	3,	1993,	0,	\N
1340,	89,	3,	1993,	0,	\N
1341,	90,	3,	1993,	0,	\N
1342,	91,	3,	1993,	0,	\N
1343,	96,	3,	1993,	0,	\N
1344,	99,	3,	1993,	0,	\N
1345,	101,	3,	1993,	0,	\N
1346,	102,	3,	1993,	0,	\N
1347,	104,	3,	1993,	0,	\N
1348,	106,	3,	1993,	0,	\N
1349,	108,	3,	1993,	0,	\N
1350,	109,	3,	1993,	0,	\N
1351,	114,	3,	1993,	0,	\N
1352,	115,	3,	1993,	0,	\N
1353,	117,	3,	1993,	0,	\N
1354,	119,	3,	1993,	0,	\N
1355,	120,	3,	1993,	0,	\N
1356,	122,	3,	1993,	0,	\N
1357,	249,	3,	1993,	0,	\N
1358,	131,	3,	1993,	0,	\N
1359,	137,	3,	1993,	0,	\N
1360,	139,	3,	1993,	0,	\N
1361,	148,	3,	1993,	0,	\N
1362,	154,	3,	1993,	0,	\N
1363,	157,	3,	1993,	0,	\N
1364,	159,	3,	1993,	0,	\N
1365,	162,	3,	1993,	0,	\N
1366,	169,	3,	1993,	0,	\N
1367,	173,	3,	1993,	0,	\N
1368,	201,	3,	1993,	0,	\N
1369,	197,	3,	1993,	0,	\N
1370,	178,	3,	1993,	0,	\N
1371,	185,	3,	1993,	0,	\N
1372,	181,	3,	1993,	0,	\N
1373,	88,	1,	1993,	0,	\N
1374,	210,	1,	1993,	0,	\N
1375,	213,	1,	1993,	0,	\N
1376,	89,	1,	1993,	0,	\N
1377,	90,	1,	1993,	1,	\N
1378,	90,	1,	1993,	2,	\N
1379,	91,	1,	1993,	1,	\N
1380,	91,	1,	1993,	2,	\N
1381,	97,	1,	1993,	0,	\N
1382,	96,	1,	1993,	0,	\N
1383,	98,	1,	1993,	0,	\N
1384,	99,	1,	1993,	1,	\N
1385,	99,	1,	1993,	2,	\N
1386,	100,	1,	1993,	0,	\N
1387,	102,	1,	1993,	0,	\N
1388,	108,	1,	1993,	0,	\N
1389,	112,	1,	1993,	0,	\N
1390,	114,	1,	1993,	0,	\N
1391,	115,	1,	1993,	0,	\N
1392,	116,	1,	1993,	0,	\N
1393,	117,	1,	1993,	0,	\N
1394,	118,	1,	1993,	0,	\N
1395,	121,	1,	1993,	0,	\N
1396,	132,	1,	1993,	0,	\N
1397,	133,	1,	1993,	0,	\N
1398,	139,	1,	1993,	0,	\N
1399,	141,	1,	1993,	0,	\N
1400,	142,	1,	1993,	0,	\N
1401,	144,	1,	1993,	0,	\N
1402,	145,	1,	1993,	0,	\N
1403,	146,	1,	1993,	1,	\N
1404,	146,	1,	1993,	2,	\N
1405,	151,	1,	1993,	1,	\N
1406,	151,	1,	1993,	2,	\N
1407,	153,	1,	1993,	0,	\N
1408,	157,	1,	1993,	0,	\N
1409,	158,	1,	1993,	0,	\N
1410,	160,	1,	1993,	0,	\N
1411,	170,	1,	1993,	0,	\N
1412,	171,	1,	1993,	0,	\N
1413,	172,	1,	1993,	0,	\N
1414,	173,	1,	1993,	0,	\N
1415,	175,	1,	1993,	0,	\N
1416,	186,	1,	1993,	0,	\N
1417,	178,	1,	1993,	0,	\N
1418,	179,	1,	1993,	0,	\N
1419,	197,	1,	1993,	0,	\N
1420,	196,	1,	1993,	0,	\N
1421,	199,	1,	1993,	0,	\N
1422,	209,	1,	1993,	41,	\N
1423,	63,	1,	1993,	0,	\N
1424,	71,	1,	1993,	0,	\N
1425,	72,	1,	1993,	0,	\N
1426,	73,	1,	1993,	0,	\N
1427,	1,	1,	1993,	0,	\N
1428,	2,	1,	1993,	0,	\N
1429,	4,	1,	1993,	1,	\N
1430,	4,	1,	1993,	2,	\N
1431,	5,	1,	1993,	1,	\N
1432,	5,	1,	1993,	2,	\N
1433,	6,	1,	1993,	0,	\N
1434,	7,	1,	1993,	1,	\N
1435,	7,	1,	1993,	2,	\N
1436,	8,	1,	1993,	0,	\N
1437,	9,	1,	1993,	0,	\N
1438,	10,	1,	1993,	0,	\N
1439,	11,	1,	1993,	0,	\N
1440,	12,	1,	1993,	0,	\N
1441,	15,	1,	1993,	0,	\N
1442,	20,	1,	1993,	0,	\N
1443,	21,	1,	1993,	0,	\N
1444,	33,	1,	1993,	0,	\N
1445,	34,	1,	1993,	0,	\N
1446,	35,	1,	1993,	0,	\N
1447,	36,	1,	1993,	0,	\N
1448,	37,	1,	1993,	0,	\N
1449,	39,	1,	1993,	0,	\N
1450,	40,	1,	1993,	0,	\N
